id,userId,deviceId,time,consume,totalConsume,isAtHome,isAnomalous
14299,3,3,2018-04-06 09:00:00,0,16725,U,0
14300,3,3,2018-04-06 10:00:00,0,16725,U,0
14301,3,3,2018-04-06 11:00:00,1,16726,U,0
14302,3,3,2018-04-06 12:00:00,0,16726,U,0
14303,3,3,2018-04-06 13:00:00,3,16729,U,0
14304,3,3,2018-04-06 14:00:00,25,16754,U,0
14305,3,3,2018-04-06 15:00:00,29,16783,U,0
14306,3,3,2018-04-06 16:00:00,3,16786,U,0
14307,3,3,2018-04-06 17:00:00,55,16841,U,0
14308,3,3,2018-04-06 18:00:00,8,16849,U,0
14309,3,3,2018-04-06 19:00:00,4,16853,U,0
14310,3,3,2018-04-06 20:00:00,14,16867,U,0
14311,3,3,2018-04-06 21:00:00,0,16867,U,0
14312,3,3,2018-04-06 22:00:00,28,16895,U,0
14313,3,3,2018-04-06 23:00:00,12,16907,U,0
14314,3,3,2018-04-07 00:00:00,10,16917,U,0
14315,3,3,2018-04-07 01:00:00,0,16917,U,0
14316,3,3,2018-04-07 02:00:00,8,16925,U,0
14317,3,3,2018-04-07 03:00:00,0,16925,U,0
14318,3,3,2018-04-07 04:00:00,0,16925,U,0
14319,3,3,2018-04-07 05:00:00,0,16925,U,0
14320,3,3,2018-04-07 06:00:00,7,16932,U,0
14321,3,3,2018-04-07 07:00:00,27,16959,U,0
14322,3,3,2018-04-07 08:00:00,0,16959,U,0
14323,3,3,2018-04-07 09:00:00,0,16959,U,0
14324,3,3,2018-04-07 10:00:00,0,16959,U,0
14325,3,3,2018-04-07 11:00:00,2,16961,U,0
14326,3,3,2018-04-07 12:00:00,7,16968,U,0
14327,3,3,2018-04-07 13:00:00,112,17080,U,0
14328,3,3,2018-04-07 14:00:00,33,17113,U,0
14329,3,3,2018-04-07 15:00:00,14,17127,U,0
14330,3,3,2018-04-07 16:00:00,27,17154,U,0
14331,3,3,2018-04-07 17:00:00,20,17174,U,0
14332,3,3,2018-04-07 18:00:00,1,17175,U,0
14333,3,3,2018-04-07 19:00:00,0,17175,U,0
14334,3,3,2018-04-07 20:00:00,33,17208,U,0
14335,3,3,2018-04-07 21:00:00,256,17464,U,0
14336,3,3,2018-04-07 22:00:00,32,17496,U,0
14337,3,3,2018-04-07 23:00:00,1,17497,U,0
14338,3,3,2018-04-08 00:00:00,16,17513,U,0
14339,3,3,2018-04-08 01:00:00,0,17513,U,0
14340,3,3,2018-04-08 02:00:00,0,17513,U,0
14341,3,3,2018-04-08 03:00:00,0,17513,U,0
14342,3,3,2018-04-08 04:00:00,0,17513,U,0
14343,3,3,2018-04-08 05:00:00,0,17513,U,0
14344,3,3,2018-04-08 06:00:00,8,17521,U,0
14345,3,3,2018-04-08 07:00:00,30,17551,U,0
14346,3,3,2018-04-08 08:00:00,23,17574,U,0
14347,3,3,2018-04-08 09:00:00,14,17588,U,0
14348,3,3,2018-04-08 10:00:00,13,17601,U,0
14349,3,3,2018-04-08 11:00:00,16,17617,U,0
14350,3,3,2018-04-08 12:00:00,12,17629,U,0
14351,3,3,2018-04-08 13:00:00,34,17663,U,0
14352,3,3,2018-04-08 14:00:00,27,17690,U,0
14353,3,3,2018-04-08 15:00:00,22,17712,U,0
14354,3,3,2018-04-08 16:00:00,4,17716,U,0
14355,3,3,2018-04-08 17:00:00,19,17735,U,0
14356,3,3,2018-04-08 18:00:00,12,17747,U,0
14357,3,3,2018-04-08 19:00:00,4,17751,U,0
14358,3,3,2018-04-08 20:00:00,384,18135,U,0
14359,3,3,2018-04-08 21:00:00,69,18204,U,0
14360,3,3,2018-04-08 22:00:00,24,18228,U,0
14361,3,3,2018-04-08 23:00:00,6,18234,U,0
14362,3,3,2018-04-09 00:00:00,27,18261,U,0
14363,3,3,2018-04-09 01:00:00,0,18261,U,0
14364,3,3,2018-04-09 02:00:00,1,18262,U,0
14365,3,3,2018-04-09 03:00:00,0,18262,U,0
14366,3,3,2018-04-09 04:00:00,0,18262,U,0
14367,3,3,2018-04-09 05:00:00,0,18262,U,0
14368,3,3,2018-04-09 06:00:00,0,18262,U,0
14369,3,3,2018-04-09 07:00:00,6,18268,U,0
14370,3,3,2018-04-09 08:00:00,9,18277,U,0
14371,3,3,2018-04-09 09:00:00,40,18317,U,0
14372,3,3,2018-04-09 10:00:00,45,18362,U,0
14373,3,3,2018-04-09 11:00:00,17,18379,U,0
14374,3,3,2018-04-09 12:00:00,140,18519,U,0
14375,3,3,2018-04-09 13:00:00,38,18557,U,0
14376,3,3,2018-04-09 14:00:00,296,18853,U,0
14377,3,3,2018-04-09 15:00:00,153,19006,U,0
14378,3,3,2018-04-09 16:00:00,10,19016,U,0
14379,3,3,2018-04-09 17:00:00,0,19016,U,0
14380,3,3,2018-04-09 18:00:00,0,19016,U,0
14381,3,3,2018-04-09 19:00:00,11,19027,U,0
14382,3,3,2018-04-09 20:00:00,1,19028,U,0
14383,3,3,2018-04-09 21:00:00,2,19030,U,0
14384,3,3,2018-04-09 22:00:00,3,19033,U,0
14385,3,3,2018-04-09 23:00:00,14,19047,U,0
14386,3,3,2018-04-10 00:00:00,92,19139,U,0
14387,3,3,2018-04-10 01:00:00,8,19147,U,0
14388,3,3,2018-04-10 02:00:00,0,19147,U,0
14389,3,3,2018-04-10 03:00:00,6,19153,U,0
14390,3,3,2018-04-10 04:00:00,0,19153,U,0
14391,3,3,2018-04-10 05:00:00,0,19153,U,0
14392,3,3,2018-04-10 06:00:00,0,19153,U,0
14393,3,3,2018-04-10 07:00:00,18,19171,U,0
14394,3,3,2018-04-10 08:00:00,0,19171,U,0
14395,3,3,2018-04-10 09:00:00,0,19171,U,0
14396,3,3,2018-04-10 10:00:00,47,19218,U,0
14397,3,3,2018-04-10 11:00:00,16,19234,U,0
14398,3,3,2018-04-10 12:00:00,0,19234,U,0
14399,3,3,2018-04-10 13:00:00,0,19234,U,0
14400,3,3,2018-04-10 14:00:00,1,19235,U,0
14401,3,3,2018-04-10 15:00:00,16,19251,U,0
14402,3,3,2018-04-10 16:00:00,13,19264,U,0
14403,3,3,2018-04-10 17:00:00,423,19687,U,0
14404,3,3,2018-04-10 18:00:00,3,19690,U,0
14405,3,3,2018-04-10 19:00:00,25,19715,U,0
14406,3,3,2018-04-10 20:00:00,0,19715,U,0
14407,3,3,2018-04-10 21:00:00,10,19725,U,0
14408,3,3,2018-04-11 02:00:00,93,19818,U,0
14409,3,3,2018-04-11 03:00:00,8,19826,U,0
14410,3,3,2018-04-11 04:00:00,2,19828,U,0
14411,3,3,2018-04-11 05:00:00,1,19829,U,0
14412,3,3,2018-04-11 06:00:00,1,19830,U,0
14413,3,3,2018-04-11 07:00:00,28,19858,U,0
14414,3,3,2018-04-11 08:00:00,48,19906,U,0
14415,3,3,2018-04-11 09:00:00,7,19913,U,0
14416,3,3,2018-04-11 10:00:00,1,19914,U,0
14417,3,3,2018-04-11 11:00:00,1,19915,U,0
14418,3,3,2018-04-11 12:00:00,1,19916,U,0
14419,3,3,2018-04-11 13:00:00,1,19917,U,0
14420,3,3,2018-04-11 14:00:00,2,19919,U,0
14421,3,3,2018-04-11 15:00:00,44,19963,U,0
14422,3,3,2018-04-11 16:00:00,11,19974,U,0
14423,3,3,2018-04-11 17:00:00,21,19995,U,0
14424,3,3,2018-04-11 18:00:00,20,20015,U,0
14425,3,3,2018-04-11 19:00:00,8,20023,U,0
14426,3,3,2018-04-11 20:00:00,1,20024,U,0
14427,3,3,2018-04-11 21:00:00,4,20028,U,0
14428,3,3,2018-04-11 22:00:00,62,20090,U,0
14429,3,3,2018-04-11 23:00:00,315,20405,U,0
14430,3,3,2018-04-12 00:00:00,21,20426,U,0
14431,3,3,2018-04-12 01:00:00,14,20440,U,0
14432,3,3,2018-04-12 02:00:00,0,20440,U,0
14433,3,3,2018-04-12 03:00:00,0,20440,U,0
14434,3,3,2018-04-12 04:00:00,0,20440,U,0
14435,3,3,2018-04-12 05:00:00,0,20440,U,0
14436,3,3,2018-04-12 06:00:00,1,20441,U,0
14437,3,3,2018-04-12 07:00:00,39,20480,U,0
14438,3,3,2018-04-12 08:00:00,38,20518,U,0
14439,3,3,2018-04-12 09:00:00,1,20519,U,0
14440,3,3,2018-04-12 10:00:00,0,20519,U,0
14441,3,3,2018-04-12 11:00:00,0,20519,U,0
14442,3,3,2018-04-12 12:00:00,0,20519,U,0
14443,3,3,2018-04-12 13:00:00,0,20519,U,0
14444,3,3,2018-04-12 14:00:00,18,20537,U,0
14445,3,3,2018-04-12 15:00:00,7,20544,U,0
14446,3,3,2018-04-12 16:00:00,30,20574,U,0
14447,3,3,2018-04-12 17:00:00,72,20646,U,0
14448,3,3,2018-04-12 18:00:00,28,20674,U,0
14449,3,3,2018-04-12 19:00:00,0,20674,U,0
14450,3,3,2018-04-12 20:00:00,2,20676,U,0
14451,3,3,2018-04-12 21:00:00,20,20696,U,0
14452,3,3,2018-04-12 22:00:00,21,20717,U,0
14453,3,3,2018-04-12 23:00:00,228,20945,U,0
14454,3,3,2018-04-13 00:00:00,11,20956,U,0
14455,3,3,2018-04-13 01:00:00,16,20972,U,0
14456,3,3,2018-04-13 02:00:00,6,20978,U,0
14457,3,3,2018-04-13 03:00:00,0,20978,U,0
14458,3,3,2018-04-13 04:00:00,1,20979,U,0
14459,3,3,2018-04-13 05:00:00,1,20980,U,0
14460,3,3,2018-04-13 06:00:00,0,20980,U,0
14461,3,3,2018-04-13 07:00:00,25,21005,U,0
14462,3,3,2018-04-13 08:00:00,1,21006,U,0
14463,3,3,2018-04-13 09:00:00,18,21024,U,0
14464,3,3,2018-04-13 10:00:00,5,21029,U,0
14465,3,3,2018-04-13 11:00:00,36,21065,U,0
14466,3,3,2018-04-13 12:00:00,1,21066,U,0
14467,3,3,2018-04-13 13:00:00,3,21069,U,0
14468,3,3,2018-04-13 14:00:00,7,21076,U,0
14469,3,3,2018-04-13 15:00:00,19,21095,U,0
14470,3,3,2018-04-13 16:00:00,16,21111,U,0
14471,3,3,2018-04-13 17:00:00,89,21200,U,0
14472,3,3,2018-04-13 18:00:00,1,21201,U,0
14473,3,3,2018-04-13 19:00:00,12,21213,U,0
14474,3,3,2018-04-13 20:00:00,3,21216,U,0
14475,3,3,2018-04-13 21:00:00,235,21451,U,0
14476,3,3,2018-04-13 22:00:00,9,21460,U,0
14477,3,3,2018-04-13 23:00:00,18,21478,U,0
14478,3,3,2018-04-14 00:00:00,2,21480,U,0
14479,3,3,2018-04-14 01:00:00,14,21494,U,0
14480,3,3,2018-04-14 02:00:00,2,21496,U,0
14481,3,3,2018-04-14 03:00:00,0,21496,U,0
14482,3,3,2018-04-14 04:00:00,1,21497,U,0
14483,3,3,2018-04-14 05:00:00,1,21498,U,0
14484,3,3,2018-04-14 06:00:00,0,21498,U,0
14485,3,3,2018-04-14 07:00:00,1,21499,U,0
14486,3,3,2018-04-14 08:00:00,12,21511,U,0
14487,3,3,2018-04-14 09:00:00,37,21548,U,0
14488,3,3,2018-04-14 10:00:00,109,21657,U,0
14489,3,3,2018-04-14 11:00:00,76,21733,U,0
14490,3,3,2018-04-14 12:00:00,35,21768,U,0
14491,3,3,2018-04-14 13:00:00,7,21775,U,0
14492,3,3,2018-04-14 14:00:00,16,21791,U,0
14493,3,3,2018-04-14 15:00:00,13,21804,U,0
14494,3,3,2018-04-14 16:00:00,302,22106,U,0
14495,3,3,2018-04-14 17:00:00,12,22118,U,0
14496,3,3,2018-04-14 18:00:00,14,22132,U,0
14497,3,3,2018-04-14 19:00:00,89,22221,U,0
14498,3,3,2018-04-14 20:00:00,8,22229,U,0
14499,3,3,2018-04-14 21:00:00,10,22239,U,0
14500,3,3,2018-04-14 22:00:00,10,22249,U,0
14501,3,3,2018-04-14 23:00:00,24,22273,U,0
14502,3,3,2018-04-15 00:00:00,7,22280,U,0
14503,3,3,2018-04-15 01:00:00,24,22304,U,0
14504,3,3,2018-04-15 02:00:00,0,22304,U,0
14505,3,3,2018-04-15 03:00:00,7,22311,U,0
14506,3,3,2018-04-15 04:00:00,0,22311,U,0
14507,3,3,2018-04-15 05:00:00,0,22311,U,0
14508,3,3,2018-04-15 06:00:00,0,22311,U,0
14509,3,3,2018-04-15 07:00:00,0,22311,U,0
14510,3,3,2018-04-15 08:00:00,8,22319,U,0
14511,3,3,2018-04-15 09:00:00,45,22364,U,0
14512,3,3,2018-04-15 10:00:00,50,22414,U,0
14513,3,3,2018-04-15 11:00:00,49,22463,U,0
14514,3,3,2018-04-15 12:00:00,24,22487,U,0
14515,3,3,2018-04-15 13:00:00,45,22532,U,0
14516,3,3,2018-04-15 14:00:00,68,22600,U,0
14517,3,3,2018-04-15 15:00:00,18,22618,U,0
14518,3,3,2018-04-15 16:00:00,51,22669,U,0
14519,3,3,2018-04-15 17:00:00,11,22680,U,0
14520,3,3,2018-04-15 18:00:00,26,22706,U,0
14521,3,3,2018-04-15 19:00:00,5,22711,U,0
14522,3,3,2018-04-15 20:00:00,4,22715,U,0
14523,3,3,2018-04-15 21:00:00,0,22715,U,0
14524,3,3,2018-04-15 22:00:00,0,22715,U,0
14525,3,3,2018-04-15 23:00:00,16,22731,U,0
14526,3,3,2018-04-16 00:00:00,151,22882,U,0
14527,3,3,2018-04-16 01:00:00,12,22894,U,0
14528,3,3,2018-04-16 02:00:00,9,22903,U,0
14529,3,3,2018-04-16 03:00:00,0,22903,U,0
14530,3,3,2018-04-16 04:00:00,0,22903,U,0
14531,3,3,2018-04-16 05:00:00,0,22903,U,0
14532,3,3,2018-04-16 06:00:00,0,22903,U,0
14533,3,3,2018-04-16 07:00:00,7,22910,U,0
14534,3,3,2018-04-16 08:00:00,35,22945,U,0
14535,3,3,2018-04-16 09:00:00,92,23037,U,0
14536,3,3,2018-04-16 10:00:00,17,23054,U,0
14537,3,3,2018-04-16 11:00:00,49,23103,U,0
14538,3,3,2018-04-16 12:00:00,37,23140,U,0
14539,3,3,2018-04-16 13:00:00,15,23155,U,0
14540,3,3,2018-04-16 14:00:00,11,23166,U,0
14541,3,3,2018-04-16 15:00:00,37,23203,U,0
14542,3,3,2018-04-16 16:00:00,7,23210,U,0
14543,3,3,2018-04-16 17:00:00,52,23262,U,0
14544,3,3,2018-04-16 18:00:00,298,23560,U,0
14545,3,3,2018-04-16 19:00:00,7,23567,U,0
14546,3,3,2018-04-16 20:00:00,0,23567,U,0
14547,3,3,2018-04-16 21:00:00,10,23577,U,0
14548,3,3,2018-04-16 22:00:00,36,23613,U,0
14549,3,3,2018-04-16 23:00:00,33,23646,U,0
14550,3,3,2018-04-17 00:00:00,10,23656,U,0
14551,3,3,2018-04-17 01:00:00,0,23656,U,0
14552,3,3,2018-04-17 02:00:00,22,23678,U,0
14553,3,3,2018-04-17 03:00:00,0,23678,U,0
14554,3,3,2018-04-17 04:00:00,0,23678,U,0
14555,3,3,2018-04-17 05:00:00,0,23678,U,0
14556,3,3,2018-04-17 06:00:00,0,23678,U,0
14557,3,3,2018-04-17 07:00:00,1,23679,U,0
14558,3,3,2018-04-17 08:00:00,0,23679,U,0
14559,3,3,2018-04-17 09:00:00,17,23696,U,0
14560,3,3,2018-04-17 10:00:00,24,23720,U,0
14561,3,3,2018-04-17 11:00:00,18,23738,U,0
14562,3,3,2018-04-17 12:00:00,52,23790,U,0
14563,3,3,2018-04-17 13:00:00,40,23830,U,0
14564,3,3,2018-04-17 14:00:00,136,23966,U,0
14565,3,3,2018-04-17 15:00:00,49,24015,U,0
14566,3,3,2018-04-17 16:00:00,29,24044,U,0
14567,3,3,2018-04-17 17:00:00,26,24070,U,0
14568,3,3,2018-04-17 18:00:00,4,24074,U,0
14569,3,3,2018-04-17 19:00:00,9,24083,U,0
14570,3,3,2018-04-17 20:00:00,518,24601,U,0
14571,3,3,2018-04-17 21:00:00,95,24696,U,0
14572,3,3,2018-04-17 22:00:00,29,24725,U,0
14573,3,3,2018-04-17 23:00:00,15,24740,U,0
14574,3,3,2018-04-18 00:00:00,14,24754,U,0
14575,3,3,2018-04-18 01:00:00,9,24763,U,0
14576,3,3,2018-04-18 02:00:00,0,24763,U,0
14577,3,3,2018-04-18 03:00:00,1,24764,U,0
14578,3,3,2018-04-18 04:00:00,0,24764,U,0
14579,3,3,2018-04-18 05:00:00,0,24764,U,0
14580,3,3,2018-04-18 06:00:00,0,24764,U,0
14581,3,3,2018-04-18 07:00:00,0,24764,U,0
14582,3,3,2018-04-18 08:00:00,48,24812,U,0
14583,3,3,2018-04-18 09:00:00,13,24825,U,0
14584,3,3,2018-04-18 10:00:00,0,24825,U,0
14585,3,3,2018-04-18 11:00:00,13,24838,U,0
14586,3,3,2018-04-18 12:00:00,5,24843,U,0
14587,3,3,2018-04-18 13:00:00,32,24875,U,0
14588,3,3,2018-04-18 14:00:00,14,24889,U,0
14589,3,3,2018-04-18 15:00:00,33,24922,U,0
14590,3,3,2018-04-18 16:00:00,0,24922,U,0
14591,3,3,2018-04-18 17:00:00,30,24952,U,0
14592,3,3,2018-04-18 18:00:00,2,24954,U,0
14593,3,3,2018-04-18 19:00:00,10,24964,U,0
14594,3,3,2018-04-18 20:00:00,8,24972,U,0
14595,3,3,2018-04-18 21:00:00,0,24972,U,0
14596,3,3,2018-04-18 22:00:00,3,24975,U,0
14597,3,3,2018-04-18 23:00:00,15,24990,U,0
14598,3,3,2018-04-19 00:00:00,149,25139,U,0
14599,3,3,2018-04-19 01:00:00,7,25146,U,0
14600,3,3,2018-04-19 02:00:00,8,25154,U,0
14601,3,3,2018-04-19 03:00:00,0,25154,U,0
14602,3,3,2018-04-19 04:00:00,0,25154,U,0
14603,3,3,2018-04-19 05:00:00,0,25154,U,0
14604,3,3,2018-04-19 06:00:00,0,25154,U,0
14605,3,3,2018-04-19 07:00:00,0,25154,U,0
14606,3,3,2018-04-19 08:00:00,1,25155,U,0
14607,3,3,2018-04-19 09:00:00,159,25314,U,0
14608,3,3,2018-04-19 10:00:00,0,25314,U,0
14609,3,3,2018-04-19 11:00:00,0,25314,U,0
14610,3,3,2018-04-19 12:00:00,15,25329,U,0
14611,3,3,2018-04-19 13:00:00,53,25382,U,0
14612,3,3,2018-04-19 14:00:00,290,25672,U,0
14613,3,3,2018-04-19 15:00:00,15,25687,U,0
14614,3,3,2018-04-19 16:00:00,0,25687,U,0
14615,3,3,2018-04-19 17:00:00,0,25687,U,0
14616,3,3,2018-04-19 18:00:00,0,25687,U,0
14617,3,3,2018-04-19 19:00:00,1,25688,U,0
14618,3,3,2018-04-19 20:00:00,0,25688,U,0
14619,3,3,2018-04-19 21:00:00,0,25688,U,0
14620,3,3,2018-04-19 22:00:00,2,25690,U,0
14621,3,3,2018-04-19 23:00:00,0,25690,U,0
14622,3,3,2018-04-20 00:00:00,61,25751,U,0
14623,3,3,2018-04-20 01:00:00,11,25762,U,0
14624,3,3,2018-04-20 02:00:00,15,25777,U,0
14625,3,3,2018-04-20 03:00:00,0,25777,U,0
14626,3,3,2018-04-20 04:00:00,0,25777,U,0
14627,3,3,2018-04-20 05:00:00,0,25777,U,0
14628,3,3,2018-04-20 06:00:00,0,25777,U,0
14629,3,3,2018-04-20 07:00:00,1,25778,U,0
14630,3,3,2018-04-20 08:00:00,0,25778,U,0
14631,3,3,2018-04-20 09:00:00,33,25811,U,0
14632,3,3,2018-04-20 10:00:00,82,25893,U,0
14633,3,3,2018-04-20 11:00:00,45,25938,U,0
14634,3,3,2018-04-20 12:00:00,33,25971,U,0
14635,3,3,2018-04-20 13:00:00,12,25983,U,0
14636,3,3,2018-04-20 14:00:00,6,25989,U,0
14637,3,3,2018-04-20 15:00:00,60,26049,U,0
14638,3,3,2018-04-20 16:00:00,18,26067,U,0
14639,3,3,2018-04-20 17:00:00,26,26093,U,0
14640,3,3,2018-04-20 18:00:00,14,26107,U,0
14641,3,3,2018-04-20 19:00:00,10,26117,U,0
14642,3,3,2018-04-20 20:00:00,3,26120,U,0
14643,3,3,2018-04-20 21:00:00,22,26142,U,0
14644,3,3,2018-04-20 22:00:00,11,26153,U,0
14645,3,3,2018-04-20 23:00:00,0,26153,U,0
14646,3,3,2018-04-21 00:00:00,9,26162,U,0
14647,3,3,2018-04-21 01:00:00,0,26162,U,0
14648,3,3,2018-04-21 02:00:00,9,26171,U,0
14649,3,3,2018-04-21 03:00:00,0,26171,U,0
14650,3,3,2018-04-21 04:00:00,7,26178,U,0
14651,3,3,2018-04-21 05:00:00,0,26178,U,0
14652,3,3,2018-04-21 06:00:00,0,26178,U,0
14653,3,3,2018-04-21 07:00:00,0,26178,U,0
14654,3,3,2018-04-21 08:00:00,32,26210,U,0
14655,3,3,2018-04-21 09:00:00,82,26292,U,0
14656,3,3,2018-04-21 10:00:00,0,26292,U,0
14657,3,3,2018-04-21 11:00:00,0,26292,U,0
14658,3,3,2018-04-21 12:00:00,27,26319,U,0
14659,3,3,2018-04-21 13:00:00,111,26430,U,0
14660,3,3,2018-04-21 18:00:00,253,26683,U,0
14661,3,3,2018-04-21 19:00:00,27,26710,U,0
14662,3,3,2018-04-21 20:00:00,3,26713,U,0
14663,3,3,2018-04-21 21:00:00,27,26740,U,0
14664,3,3,2018-04-21 22:00:00,0,26740,U,0
14665,3,3,2018-04-21 23:00:00,0,26740,U,0
14666,3,3,2018-04-22 00:00:00,163,26903,U,0
14667,3,3,2018-04-22 01:00:00,14,26917,U,0
14668,3,3,2018-04-22 02:00:00,0,26917,U,0
14669,3,3,2018-04-22 03:00:00,7,26924,U,0
14670,3,3,2018-04-22 04:00:00,0,26924,U,0
14671,3,3,2018-04-22 05:00:00,0,26924,U,0
14672,3,3,2018-04-22 06:00:00,0,26924,U,0
14673,3,3,2018-04-22 07:00:00,0,26924,U,0
14674,3,3,2018-04-22 08:00:00,12,26936,U,0
14675,3,3,2018-04-22 09:00:00,73,27009,U,0
14676,3,3,2018-04-22 10:00:00,17,27026,U,0
14677,3,3,2018-04-22 11:00:00,21,27047,U,0
14678,3,3,2018-04-22 12:00:00,34,27081,U,0
14679,3,3,2018-04-22 13:00:00,24,27105,U,0
14680,3,3,2018-04-22 14:00:00,26,27131,U,0
14681,3,3,2018-04-22 15:00:00,177,27308,U,0
14682,3,3,2018-04-22 16:00:00,0,27308,U,0
14683,3,3,2018-04-22 17:00:00,48,27356,U,0
14684,3,3,2018-04-22 18:00:00,99,27455,U,0
14685,3,3,2018-04-22 19:00:00,45,27500,U,0
14686,3,3,2018-04-22 20:00:00,0,27500,U,0
14687,3,3,2018-04-22 21:00:00,2,27502,U,0
14688,3,3,2018-04-22 22:00:00,0,27502,U,0
14689,3,3,2018-04-22 23:00:00,20,27522,U,0
14690,3,3,2018-04-23 00:00:00,95,27617,U,0
14691,3,3,2018-04-23 01:00:00,20,27637,U,0
14692,3,3,2018-04-23 02:00:00,8,27645,U,0
14693,3,3,2018-04-23 03:00:00,7,27652,U,0
14694,3,3,2018-04-23 04:00:00,0,27652,U,0
14695,3,3,2018-04-23 05:00:00,0,27652,U,0
14696,3,3,2018-04-23 06:00:00,1,27653,U,0
14697,3,3,2018-04-23 07:00:00,0,27653,U,0
14698,3,3,2018-04-23 08:00:00,20,27673,U,0
14699,3,3,2018-04-23 09:00:00,83,27756,U,0
14700,3,3,2018-04-23 10:00:00,34,27790,U,0
14701,3,3,2018-04-23 11:00:00,25,27815,U,0
14702,3,3,2018-04-23 12:00:00,49,27864,U,0
14703,3,3,2018-04-23 13:00:00,7,27871,U,0
14704,3,3,2018-04-23 14:00:00,12,27883,U,0
14705,3,3,2018-04-23 15:00:00,47,27930,U,0
14706,3,3,2018-04-23 16:00:00,43,27973,U,0
14707,3,3,2018-04-23 17:00:00,12,27985,U,0
14708,3,3,2018-04-23 18:00:00,7,27992,U,0
14709,3,3,2018-04-23 19:00:00,9,28001,U,0
14710,3,3,2018-04-23 20:00:00,0,28001,U,0
14711,3,3,2018-04-23 21:00:00,11,28012,U,0
14712,3,3,2018-04-23 22:00:00,15,28027,U,0
14713,3,3,2018-04-23 23:00:00,0,28027,U,0
14714,3,3,2018-04-24 00:00:00,156,28183,U,0
14715,3,3,2018-04-24 01:00:00,1,28184,U,0
14716,3,3,2018-04-24 02:00:00,6,28190,U,0
14717,3,3,2018-04-24 03:00:00,0,28190,U,0
14718,3,3,2018-04-24 04:00:00,0,28190,U,0
14719,3,3,2018-04-24 05:00:00,0,28190,U,0
14720,3,3,2018-04-24 06:00:00,1,28191,U,0
14721,3,3,2018-04-24 07:00:00,0,28191,U,0
14722,3,3,2018-04-24 08:00:00,0,28191,U,0
14723,3,3,2018-04-24 09:00:00,35,28226,U,0
14724,3,3,2018-04-24 10:00:00,24,28250,U,0
14725,3,3,2018-04-24 11:00:00,6,28256,U,0
14726,3,3,2018-04-24 12:00:00,17,28273,U,0
14727,3,3,2018-04-24 13:00:00,18,28291,U,0
14728,3,3,2018-04-24 14:00:00,26,28317,U,0
14729,3,3,2018-04-24 15:00:00,254,28571,U,0
14730,3,3,2018-04-24 16:00:00,12,28583,U,0
14731,3,3,2018-04-24 17:00:00,0,28583,U,0
14732,3,3,2018-04-24 18:00:00,0,28583,U,0
14733,3,3,2018-04-24 19:00:00,13,28596,U,0
14734,3,3,2018-04-24 20:00:00,22,28618,U,0
14735,3,3,2018-04-24 21:00:00,8,28626,U,0
14736,3,3,2018-04-24 22:00:00,98,28724,U,0
14737,3,3,2018-04-24 23:00:00,7,28731,U,0
14738,3,3,2018-04-25 00:00:00,130,28861,U,0
14739,3,3,2018-04-25 01:00:00,16,28877,U,0
14740,3,3,2018-04-25 02:00:00,0,28877,U,0
14741,3,3,2018-04-25 03:00:00,0,28877,U,0
14742,3,3,2018-04-25 04:00:00,0,28877,U,0
14743,3,3,2018-04-25 05:00:00,0,28877,U,0
14744,3,3,2018-04-25 06:00:00,0,28877,U,0
14745,3,3,2018-04-25 07:00:00,1,28878,U,0
14746,3,3,2018-04-25 08:00:00,7,28885,U,0
14747,3,3,2018-04-25 09:00:00,52,28937,U,0
14748,3,3,2018-04-25 10:00:00,15,28952,U,0
14749,3,3,2018-04-25 11:00:00,0,28952,U,0
14750,3,3,2018-04-25 12:00:00,6,28958,U,0
14751,3,3,2018-04-25 13:00:00,0,28958,U,0
14752,3,3,2018-04-25 14:00:00,43,29001,U,0
14753,3,3,2018-04-25 15:00:00,26,29027,U,0
14754,3,3,2018-04-25 16:00:00,36,29063,U,0
14755,3,3,2018-04-25 17:00:00,48,29111,U,0
14756,3,3,2018-04-25 18:00:00,38,29149,U,0
14757,3,3,2018-04-25 19:00:00,0,29149,U,0
14758,3,3,2018-04-25 20:00:00,77,29226,U,0
14759,3,3,2018-04-25 21:00:00,220,29446,U,0
14760,3,3,2018-04-25 22:00:00,16,29462,U,0
14761,3,3,2018-04-25 23:00:00,0,29462,U,0
14762,3,3,2018-04-26 00:00:00,22,29484,U,0
14763,3,3,2018-04-26 01:00:00,7,29491,U,0
14764,3,3,2018-04-26 02:00:00,1,29492,U,0
14765,3,3,2018-04-26 03:00:00,0,29492,U,0
14766,3,3,2018-04-26 04:00:00,0,29492,U,0
14767,3,3,2018-04-26 05:00:00,0,29492,U,0
14768,3,3,2018-04-26 10:00:00,131,29623,U,0
14769,3,3,2018-04-26 11:00:00,1,29624,U,0
14770,3,3,2018-04-26 12:00:00,6,29630,U,0
14771,3,3,2018-04-26 13:00:00,51,29681,U,0
14772,3,3,2018-04-26 14:00:00,19,29700,U,0
14773,3,3,2018-04-26 15:00:00,36,29736,U,0
14774,3,3,2018-04-26 16:00:00,34,29770,U,0
14775,3,3,2018-04-26 17:00:00,47,29817,U,0
14776,3,3,2018-04-26 18:00:00,26,29843,U,0
14777,3,3,2018-04-26 19:00:00,12,29855,U,0
14778,3,3,2018-04-26 20:00:00,55,29910,U,0
14779,3,3,2018-04-26 21:00:00,37,29947,U,0
